dim,hidden_mult,activation,dtype,fp8,class,device,measurement,value
512,4,relu2,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.0332928
512,4,relu2,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.036963328
512,4,relu2,bfloat16,False,MLP,cuda,Forward Time (ms),0.3067903995513916
512,4,relu2,bfloat16,False,MLP,cuda,Backward Time (ms),0.783359956741333
512,4,relu2,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.035389952
512,4,relu2,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.043254784
512,4,relu2,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),0.2527231931686401
512,4,relu2,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),0.592572808265686
512,4,relu2,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.0332928
512,4,relu2,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.036963328
512,4,silu,float32,False,MLP,cuda,Forward Time (ms),0.21790719032287598
512,4,silu,float32,False,MLP,cuda,Backward Time (ms),0.5266432285308837
512,4,silu,float32,False,MLP,cuda,Forward Peak Memory (GB),0.036962816
512,4,silu,float32,False,MLP,cuda,Backward Peak Memory (GB),0.045351936
512,4,silu,float32,False,PreCompiledMLP,cuda,Forward Time (ms),0.2752511978149414
512,4,silu,float32,False,PreCompiledMLP,cuda,Backward Time (ms),0.5000192165374755
512,4,silu,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.036962816
512,4,silu,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.041157632
512,4,silu,float16,False,MLP,cuda,Forward Time (ms),0.24965119361877441
512,4,silu,float16,False,MLP,cuda,Backward Time (ms),0.6565887928009033
512,4,silu,float16,False,MLP,cuda,Forward Peak Memory (GB),0.0332928
512,4,silu,float16,False,MLP,cuda,Backward Peak Memory (GB),0.037487616
512,4,silu,float16,False,PreCompiledMLP,cuda,Forward Time (ms),0.34897921085357664
512,4,silu,float16,False,PreCompiledMLP,cuda,Backward Time (ms),0.4953087568283081
512,4,silu,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.0332928
512,4,silu,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.036963328
512,4,silu,bfloat16,False,MLP,cuda,Forward Time (ms),0.24340479373931884
512,4,silu,bfloat16,False,MLP,cuda,Backward Time (ms),0.658739161491394
512,4,silu,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.0332928
512,4,silu,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.037487616
512,4,silu,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),0.2288640022277832
512,4,silu,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),0.5856224060058595
512,4,silu,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.0332928
512,4,silu,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.036963328
512,8,relu,float32,False,MLP,cuda,Forward Time (ms),0.37027840614318847
512,8,relu,float32,False,MLP,cuda,Backward Time (ms),0.7309312343597412
512,8,relu,float32,False,MLP,cuda,Forward Peak Memory (GB),0.052691456
512,8,relu,float32,False,MLP,cuda,Backward Peak Memory (GB),0.069469184
512,8,relu,float32,False,PreCompiledMLP,cuda,Forward Time (ms),0.3748863935470581
512,8,relu,float32,False,PreCompiledMLP,cuda,Backward Time (ms),0.7080960512161254
512,8,relu,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.045351424
512,8,relu,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.062129152
512,8,relu,float16,False,MLP,cuda,Forward Time (ms),0.28980801105499265
512,8,relu,float16,False,MLP,cuda,Backward Time (ms),0.515660834312439
512,8,relu,float16,False,MLP,cuda,Forward Peak Memory (GB),0.04377856
512,8,relu,float16,False,MLP,cuda,Backward Peak Memory (GB),0.055837696
512,8,relu,float16,False,PreCompiledMLP,cuda,Forward Time (ms),0.277292799949646
512,8,relu,float16,False,PreCompiledMLP,cuda,Backward Time (ms),0.5080127954483031
512,8,relu,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.04377856
512,8,relu,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.055837696
512,8,relu,bfloat16,False,MLP,cuda,Forward Time (ms),0.27340800762176515
512,8,relu,bfloat16,False,MLP,cuda,Backward Time (ms),0.5232640027999877
512,8,relu,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.04377856
512,8,relu,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.055837696
512,8,relu,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),0.2727936029434204
512,8,relu,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),0.4875263929367066
512,8,relu,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.04377856
512,8,relu,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.055837696
512,8,relu2,float32,False,MLP,cuda,Forward Time (ms),0.39290881156921387
512,8,relu2,float32,False,MLP,cuda,Backward Time (ms),0.8938496112823486
512,8,relu2,float32,False,MLP,cuda,Forward Peak Memory (GB),0.069468672
512,8,relu2,float32,False,MLP,cuda,Backward Peak Memory (GB),0.094635008
512,8,relu2,float32,False,PreCompiledMLP,cuda,Forward Time (ms),0.33361918926239015
512,8,relu2,float32,False,PreCompiledMLP,cuda,Backward Time (ms),0.6449152231216431
512,8,relu2,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.053740032
512,8,relu2,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.062129152
512,8,relu2,float16,False,MLP,cuda,Forward Time (ms),0.29071359634399413
512,8,relu2,float16,False,MLP,cuda,Backward Time (ms),0.5419008255004882
512,8,relu2,float16,False,MLP,cuda,Forward Peak Memory (GB),0.052167168
512,8,relu2,float16,False,MLP,cuda,Backward Peak Memory (GB),0.068420608
512,8,relu2,float16,False,PreCompiledMLP,cuda,Forward Time (ms),0.3780639886856079
512,8,relu2,float16,False,PreCompiledMLP,cuda,Backward Time (ms),0.4617248296737671
512,8,relu2,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.047972864
512,8,relu2,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.055837696
512,8,relu2,bfloat16,False,MLP,cuda,Forward Time (ms),0.30300159454345704
512,8,relu2,bfloat16,False,MLP,cuda,Backward Time (ms),0.783462429046631
512,8,relu2,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.052167168
512,8,relu2,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.068420608
512,8,relu2,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),0.3765120029449463
512,8,relu2,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),0.4472959995269776
512,8,relu2,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.047972864
512,8,relu2,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.055837696
512,8,silu,float32,False,MLP,cuda,Forward Time (ms),0.36669440269470216
512,8,silu,float32,False,MLP,cuda,Backward Time (ms),0.7340896129608154
512,8,silu,float32,False,MLP,cuda,Forward Peak Memory (GB),0.053740032
512,8,silu,float32,False,MLP,cuda,Backward Peak Memory (GB),0.07051776
512,8,silu,float32,False,PreCompiledMLP,cuda,Forward Time (ms),0.37765119075775144
512,8,silu,float32,False,PreCompiledMLP,cuda,Backward Time (ms),0.6986751794815064
512,8,silu,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.053740032
512,8,silu,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.062129152
512,8,silu,float16,False,MLP,cuda,Forward Time (ms),0.2932735919952393
512,8,silu,float16,False,MLP,cuda,Backward Time (ms),0.5387263774871826
512,8,silu,float16,False,MLP,cuda,Forward Peak Memory (GB),0.047972864
512,8,silu,float16,False,MLP,cuda,Backward Peak Memory (GB),0.056361984
512,8,silu,float16,False,PreCompiledMLP,cuda,Forward Time (ms),0.38594560623168944
512,8,silu,float16,False,PreCompiledMLP,cuda,Backward Time (ms),0.44400634765624997
512,8,silu,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.047972864
512,8,silu,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.055837696
512,8,silu,bfloat16,False,MLP,cuda,Forward Time (ms),0.27504639625549315
512,8,silu,bfloat16,False,MLP,cuda,Backward Time (ms),0.5561503887176513
512,8,silu,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.047972864
512,8,silu,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.056361984
512,8,silu,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),0.2847840070724487
512,8,silu,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),0.5080991983413696
512,8,silu,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.047972864
512,8,silu,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.055837696
1024,2,relu,float32,False,MLP,cuda,Forward Time (ms),0.32471039295196535
1024,2,relu,float32,False,MLP,cuda,Backward Time (ms),0.6581151723861695
1024,2,relu,float32,False,MLP,cuda,Forward Peak Memory (GB),0.0464
1024,2,relu,float32,False,MLP,cuda,Backward Peak Memory (GB),0.058983424
1024,2,relu,float32,False,PreCompiledMLP,cuda,Forward Time (ms),0.3634047985076904
1024,2,relu,float32,False,PreCompiledMLP,cuda,Backward Time (ms),0.6940800189971923
1024,2,relu,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.044302848
1024,2,relu,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.058983424
1024,2,relu,float16,False,MLP,cuda,Forward Time (ms),0.26757121086120605
1024,2,relu,float16,False,MLP,cuda,Backward Time (ms),0.5215231895446777
1024,2,relu,float16,False,MLP,cuda,Forward Peak Memory (GB),0.043254272
1024,2,relu,float16,False,MLP,cuda,Backward Peak Memory (GB),0.056886272
1024,2,relu,float16,False,PreCompiledMLP,cuda,Forward Time (ms),0.2659519910812378
1024,2,relu,float16,False,PreCompiledMLP,cuda,Backward Time (ms),0.5434175729751587
1024,2,relu,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.043254272
1024,2,relu,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.056886272
1024,2,relu,bfloat16,False,MLP,cuda,Forward Time (ms),0.26746881008148193
1024,2,relu,bfloat16,False,MLP,cuda,Backward Time (ms),0.526751971244812
1024,2,relu,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.043254272
1024,2,relu,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.056886272
1024,2,relu,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),0.36915199756622313
1024,2,relu,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),0.5060448408126832
1024,2,relu,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.043254272
1024,2,relu,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.056886272
1024,2,relu2,float32,False,MLP,cuda,Forward Time (ms),0.37150719165802004
1024,2,relu2,float32,False,MLP,cuda,Backward Time (ms),0.7915520429611206
1024,2,relu2,float32,False,MLP,cuda,Forward Peak Memory (GB),0.054788608
1024,2,relu2,float32,False,MLP,cuda,Backward Peak Memory (GB),0.071566336
1024,2,relu2,float32,False,PreCompiledMLP,cuda,Forward Time (ms),0.3570656061172485
1024,2,relu2,float32,False,PreCompiledMLP,cuda,Backward Time (ms),0.6979615926742553
1024,2,relu2,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.048497152
1024,2,relu2,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.058983424
1024,2,relu2,float16,False,MLP,cuda,Forward Time (ms),0.2829184055328369
1024,2,relu2,float16,False,MLP,cuda,Backward Time (ms),0.6029440402984618
1024,2,relu2,float16,False,MLP,cuda,Forward Peak Memory (GB),0.047448576
1024,2,relu2,float16,False,MLP,cuda,Backward Peak Memory (GB),0.056886272
1024,2,relu2,float16,False,PreCompiledMLP,cuda,Forward Time (ms),0.37918720245361326
1024,2,relu2,float16,False,PreCompiledMLP,cuda,Backward Time (ms),0.5114720344543457
1024,2,relu2,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.045351424
1024,2,relu2,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.056886272
1024,2,relu2,bfloat16,False,MLP,cuda,Forward Time (ms),0.2827264070510864
1024,2,relu2,bfloat16,False,MLP,cuda,Backward Time (ms),0.619929575920105
1024,2,relu2,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.047448576
1024,2,relu2,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.056886272
1024,2,relu2,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),0.3784703969955444
1024,2,relu2,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),0.49929916858673096
1024,2,relu2,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.045351424
1024,2,relu2,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.056886272
1024,2,silu,float32,False,MLP,cuda,Forward Time (ms),0.35256319046020507
1024,2,silu,float32,False,MLP,cuda,Backward Time (ms),0.7131135940551758
1024,2,silu,float32,False,MLP,cuda,Forward Peak Memory (GB),0.048497152
1024,2,silu,float32,False,MLP,cuda,Backward Peak Memory (GB),0.061080576
1024,2,silu,float32,False,PreCompiledMLP,cuda,Forward Time (ms),0.3573568105697632
1024,2,silu,float32,False,PreCompiledMLP,cuda,Backward Time (ms),0.6945984125137329
1024,2,silu,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.048497152
1024,2,silu,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.058983424
1024,2,silu,float16,False,MLP,cuda,Forward Time (ms),0.26777598857879636
1024,2,silu,float16,False,MLP,cuda,Backward Time (ms),0.5370880365371704
1024,2,silu,float16,False,MLP,cuda,Forward Peak Memory (GB),0.045351424
1024,2,silu,float16,False,MLP,cuda,Backward Peak Memory (GB),0.056886272
1024,2,silu,float16,False,PreCompiledMLP,cuda,Forward Time (ms),0.38336958885192873
1024,2,silu,float16,False,PreCompiledMLP,cuda,Backward Time (ms),0.4543648242950439
1024,2,silu,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.045351424
1024,2,silu,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.056886272
1024,2,silu,bfloat16,False,MLP,cuda,Forward Time (ms),0.26779201030731203
1024,2,silu,bfloat16,False,MLP,cuda,Backward Time (ms),0.5130079984664917
1024,2,silu,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.045351424
1024,2,silu,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.056886272
1024,2,silu,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),0.35746240615844727
1024,2,silu,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),0.4807840347290039
1024,2,silu,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.045351424
1024,2,silu,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.056886272
1024,4,relu,float32,False,MLP,cuda,Forward Time (ms),0.6704127788543701
1024,4,relu,float32,False,MLP,cuda,Backward Time (ms),1.4098433017730714
1024,4,relu,float32,False,MLP,cuda,Forward Peak Memory (GB),0.071565824
1024,4,relu,float32,False,MLP,cuda,Backward Peak Memory (GB),0.09673216
1024,4,relu,float32,False,PreCompiledMLP,cuda,Forward Time (ms),0.6775872230529785
1024,4,relu,float32,False,PreCompiledMLP,cuda,Backward Time (ms),1.3693888664245606
1024,4,relu,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.065274368
1024,4,relu,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.09673216
1024,4,relu,float16,False,MLP,cuda,Forward Time (ms),0.5040063858032227
1024,4,relu,float16,False,MLP,cuda,Backward Time (ms),1.0699840545654298
1024,4,relu,float16,False,MLP,cuda,Forward Peak Memory (GB),0.066322944
1024,4,relu,float16,False,MLP,cuda,Backward Peak Memory (GB),0.094635008
1024,4,relu,float16,False,PreCompiledMLP,cuda,Forward Time (ms),0.481990385055542
1024,4,relu,float16,False,PreCompiledMLP,cuda,Backward Time (ms),0.9855040073394774
1024,4,relu,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.066322944
1024,4,relu,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.094635008
1024,4,relu,bfloat16,False,MLP,cuda,Forward Time (ms),0.46837759017944336
1024,4,relu,bfloat16,False,MLP,cuda,Backward Time (ms),1.0395648002624511
1024,4,relu,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.066322944
1024,4,relu,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.094635008
1024,4,relu,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),0.48895998001098634
1024,4,relu,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),0.9785344123840332
1024,4,relu,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.066322944
1024,4,relu,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.094635008
1024,4,relu2,float32,False,MLP,cuda,Forward Time (ms),0.6503424167633056
1024,4,relu2,float32,False,MLP,cuda,Backward Time (ms),1.5204350948333742
1024,4,relu2,float32,False,MLP,cuda,Forward Peak Memory (GB),0.08834304
1024,4,relu2,float32,False,MLP,cuda,Backward Peak Memory (GB),0.121897984
1024,4,relu2,float32,False,PreCompiledMLP,cuda,Forward Time (ms),0.6135807991027832
1024,4,relu2,float32,False,PreCompiledMLP,cuda,Backward Time (ms),1.2650496482849123
1024,4,relu2,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.073662976
1024,4,relu2,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.09673216
1024,4,relu2,float16,False,MLP,cuda,Forward Time (ms),0.5071872234344482
1024,4,relu2,float16,False,MLP,cuda,Backward Time (ms),1.075814390182495
1024,4,relu2,float16,False,MLP,cuda,Forward Peak Memory (GB),0.074711552
1024,4,relu2,float16,False,MLP,cuda,Backward Peak Memory (GB),0.094635008
1024,4,relu2,float16,False,PreCompiledMLP,cuda,Forward Time (ms),0.496230411529541
1024,4,relu2,float16,False,PreCompiledMLP,cuda,Backward Time (ms),0.9629695892333985
1024,4,relu2,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.070517248
1024,4,relu2,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.094635008
1024,4,relu2,bfloat16,False,MLP,cuda,Forward Time (ms),0.502784013748169
1024,4,relu2,bfloat16,False,MLP,cuda,Backward Time (ms),1.0780447483062745
1024,4,relu2,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.074711552
1024,4,relu2,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.094635008
1024,4,relu2,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),0.4941823959350586
1024,4,relu2,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),0.9640959739685058
1024,4,relu2,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.070517248
1024,4,relu2,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.094635008
1024,4,silu,float32,False,MLP,cuda,Forward Time (ms),0.6000639915466308
1024,4,silu,float32,False,MLP,cuda,Backward Time (ms),1.3062144279479981
1024,4,silu,float32,False,MLP,cuda,Forward Peak Memory (GB),0.073662976
1024,4,silu,float32,False,MLP,cuda,Backward Peak Memory (GB),0.098829312
1024,4,silu,float32,False,PreCompiledMLP,cuda,Forward Time (ms),0.6162335872650146
1024,4,silu,float32,False,PreCompiledMLP,cuda,Backward Time (ms),1.2513376712799071
1024,4,silu,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.073662976
1024,4,silu,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.09673216
1024,4,silu,float16,False,MLP,cuda,Forward Time (ms),0.4893695831298828
1024,4,silu,float16,False,MLP,cuda,Backward Time (ms),1.015603256225586
1024,4,silu,float16,False,MLP,cuda,Forward Peak Memory (GB),0.070517248
1024,4,silu,float16,False,MLP,cuda,Backward Peak Memory (GB),0.094635008
1024,4,silu,float16,False,PreCompiledMLP,cuda,Forward Time (ms),0.5367807865142822
1024,4,silu,float16,False,PreCompiledMLP,cuda,Backward Time (ms),1.0165248394012452
1024,4,silu,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.070517248
1024,4,silu,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.094635008
1024,4,silu,bfloat16,False,MLP,cuda,Forward Time (ms),0.5240831851959229
1024,4,silu,bfloat16,False,MLP,cuda,Backward Time (ms),1.0718207836151123
1024,4,silu,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.070517248
1024,4,silu,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.094635008
1024,4,silu,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),0.5368832111358642
1024,4,silu,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),1.01560320854187
1024,4,silu,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.070517248
1024,4,silu,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.094635008
1024,8,relu,float32,False,MLP,cuda,Forward Time (ms),1.3350879669189453
1024,8,relu,float32,False,MLP,cuda,Backward Time (ms),2.8227615356445312
1024,8,relu,float32,False,MLP,cuda,Forward Peak Memory (GB),0.121897472
1024,8,relu,float32,False,MLP,cuda,Backward Peak Memory (GB),0.172229632
1024,8,relu,float32,False,PreCompiledMLP,cuda,Forward Time (ms),1.1967488288879395
1024,8,relu,float32,False,PreCompiledMLP,cuda,Backward Time (ms),2.5928702354431152
1024,8,relu,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.107217408
1024,8,relu,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.172229632
1024,8,relu,float16,False,MLP,cuda,Forward Time (ms),0.9414655685424804
1024,8,relu,float16,False,MLP,cuda,Backward Time (ms),2.0513792037963867
1024,8,relu,float16,False,MLP,cuda,Forward Peak Memory (GB),0.112460288
1024,8,relu,float16,False,MLP,cuda,Backward Peak Memory (GB),0.17013248
1024,8,relu,float16,False,PreCompiledMLP,cuda,Forward Time (ms),0.931328010559082
1024,8,relu,float16,False,PreCompiledMLP,cuda,Backward Time (ms),2.006425666809082
1024,8,relu,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.112460288
1024,8,relu,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.17013248
1024,8,relu,bfloat16,False,MLP,cuda,Forward Time (ms),0.9532416343688965
1024,8,relu,bfloat16,False,MLP,cuda,Backward Time (ms),2.014214420318604
1024,8,relu,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.112460288
1024,8,relu,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.17013248
1024,8,relu,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),0.9452544212341308
1024,8,relu,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),2.0033535957336426
1024,8,relu,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.112460288
1024,8,relu,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.17013248
1024,8,relu2,float32,False,MLP,cuda,Forward Time (ms),1.3785087585449218
1024,8,relu2,float32,False,MLP,cuda,Backward Time (ms),3.2444416046142575
1024,8,relu2,float32,False,MLP,cuda,Forward Peak Memory (GB),0.155451904
1024,8,relu2,float32,False,MLP,cuda,Backward Peak Memory (GB),0.22256128
1024,8,relu2,float32,False,PreCompiledMLP,cuda,Forward Time (ms),1.2131327629089355
1024,8,relu2,float32,False,PreCompiledMLP,cuda,Backward Time (ms),2.60331506729126
1024,8,relu2,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.123994624
1024,8,relu2,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.172229632
1024,8,relu2,float16,False,MLP,cuda,Forward Time (ms),1.0045439720153808
1024,8,relu2,float16,False,MLP,cuda,Backward Time (ms),2.2964222908020018
1024,8,relu2,float16,False,MLP,cuda,Forward Peak Memory (GB),0.129237504
1024,8,relu2,float16,False,MLP,cuda,Backward Peak Memory (GB),0.17013248
1024,8,relu2,float16,False,PreCompiledMLP,cuda,Forward Time (ms),0.9547712326049804
1024,8,relu2,float16,False,PreCompiledMLP,cuda,Backward Time (ms),2.006739234924316
1024,8,relu2,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.120848896
1024,8,relu2,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.17013248
1024,8,relu2,bfloat16,False,MLP,cuda,Forward Time (ms),1.0141695976257323
1024,8,relu2,bfloat16,False,MLP,cuda,Backward Time (ms),2.2904831886291506
1024,8,relu2,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.129237504
1024,8,relu2,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.17013248
1024,8,relu2,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),0.9677824020385742
1024,8,relu2,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),2.00283203125
1024,8,relu2,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.120848896
1024,8,relu2,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.17013248
1024,8,silu,float32,False,MLP,cuda,Forward Time (ms),1.2034048080444335
1024,8,silu,float32,False,MLP,cuda,Backward Time (ms),2.6271745681762697
1024,8,silu,float32,False,MLP,cuda,Forward Peak Memory (GB),0.123994624
1024,8,silu,float32,False,MLP,cuda,Backward Peak Memory (GB),0.174326784
1024,8,silu,float32,False,PreCompiledMLP,cuda,Forward Time (ms),1.213747215270996
1024,8,silu,float32,False,PreCompiledMLP,cuda,Backward Time (ms),2.5949182510375977
1024,8,silu,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.123994624
1024,8,silu,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.172229632
1024,8,silu,float16,False,MLP,cuda,Forward Time (ms),0.9424896240234375
1024,8,silu,float16,False,MLP,cuda,Backward Time (ms),2.0498432159423827
1024,8,silu,float16,False,MLP,cuda,Forward Peak Memory (GB),0.120848896
1024,8,silu,float16,False,MLP,cuda,Backward Peak Memory (GB),0.17013248
1024,8,silu,float16,False,PreCompiledMLP,cuda,Forward Time (ms),0.9551872253417969
1024,8,silu,float16,False,PreCompiledMLP,cuda,Backward Time (ms),2.0037471771240236
1024,8,silu,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.120848896
1024,8,silu,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.17013248
1024,8,silu,bfloat16,False,MLP,cuda,Forward Time (ms),0.9553919792175293
1024,8,silu,bfloat16,False,MLP,cuda,Backward Time (ms),2.0456448554992677
1024,8,silu,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.120848896
1024,8,silu,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.17013248
1024,8,silu,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),0.9682944297790528
1024,8,silu,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),1.9995648384094238
1024,8,silu,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.120848896
